[   0.00s -    9.52s] Question 71-73 refer to the following excerpt from a meeting.
[  10.74s -   13.24s] Okay, let's get the monthly staff meeting started.
[  13.80s -   19.32s] First off, this Saturday is the annual holiday parade, and as many of you know, the parade
[  19.34s -   20.78s] goes right down our street.
[  21.38s -   23.60s] It's always one of our busiest days.
[  23.98s -   27.98s] Lots of people will stop by for lunch, and the line can get quite long.
[  28.76s -   33.22s] So we'll need a few extra cooks and servers, and everyone who works that day will get
[  33.28s -   34.20s] overtime pay.
[  34.80s -   37.26s] Let me know soon if you're able to work on Saturday.
[  37.92s -   41.58s] Oh, and I strongly recommend taking the bus or train if you can.
[  42.22s -   46.40s] Remember that it will be very difficult to park on Saturday during the event.
[  47.50s -   52.36s] Question 74-76 refer to the following telephone message.
[  53.64s -   54.28s] Hi, Jeannie.
[  54.76s -   59.26s] I really like the suggestion you gave at yesterday's staff meeting for promoting our electronic
[  59.36s -   59.74s] store.
[  60.32s -   65.98s] I think holding a photography contest is a great idea, especially since we mainly sell cameras
[  66.00s -   67.04s] and camera equipment.
[  67.58s -   72.28s] There are several things we'd have to do to prepare for it though, like decide on a submission
[  72.34s -   75.38s] deadline and outline the basic rules for the contest.
[  76.06s -   79.28s] We could even consider offering a prize for the first place winner.
[  79.76s -   81.92s] Let's meet sometime this week to get started.
[  82.48s -   86.30s] I'll take a look at our schedules this morning and book a time for us to get together.
[  87.62s -   91.98s] Question 77-79 refer to the following announcement.
[  93.22s -   94.24s] Okay, everyone.
[  94.82s -   99.72s] Before you head out to the factory floor this morning to start your shifts, I have a brief
[  99.80s -  100.36s] announcement.
[ 100.86s -  105.94s] As most of you know, the new conveyor belt is now installed and up and running.
[3524.43s - 3530.86s] inspections is to check the machine settings. If the settings aren't correct, a lot of raw materials
[3531.04s - 3534.78s] could be wasted, which is a problem. Please call me back at the factory.
[3535.98s - 3541.44s] Questions 95-97 refer to the following excerpt from a meeting and menu.
[3542.78s - 3547.75s] I have some important announcements before we open the restaurant tonight. First, the shipment we
[3547.75s - 3552.88s] were expecting from our seafood distributor won't arrive until next week, so that means no mixed
[3552.88s - 3558.66s] seafood soup. Instead, we'll make a double batch of Thursday's soup and serve that on Friday as well.
[3559.40s - 3563.84s] Please make sure to let our regular customers know. Next, I'd like to introduce our newest
[3564.08s - 3569.85s] server, Dina Sanchez. Dina will do some training this week and start serving customers next week.
[3569.85s - 3575.07s] I posted her training schedule in the staff lounge. Please take a look at it while you're on
[3575.07s - 3578.32s] break today and let me know if you can help out with any of the trainings.
[3579.78s - 3585.30s] Questions 98-100 refer to the following telephone message and customer ratings.
[3586.72s - 3592.58s] Hi, Ms. Dubois. It's Paula from the Marketing Department. I'm getting ready for my business trip next
[3592.60s - 3599.00s] week and I need to get a new laptop to bring with me. Since you used to work for Vance Electronics,
[3599.08s - 3605.00s] I wanted your advice on their laptops. I'm looking at a website of customer ratings right now.
[3605.78s - 3612.74s] They have a lightweight model, only 1.6 kilograms. That's the one I want, but it's not rated as
[3612.80s - 3619.52s] highly as some of the others. What model do you recommend? Give me a call back, okay? Thanks, Ms. Dubois.
[3621.08s - 3625.38s] Questions 71-73 refer to the following announcement.
[3626.76s - 3631.73s] Welcome to the Three Pines Mall. Thank you for shopping with us. While you're here today,
[3631.73s - 3636.10s] be sure to stroll through the Central Atrium, where local food vendors are offering
[3636.24s - 3642.83s] deliciously free samples of new menu items. Supplies are limited. Also, please be aware that
[3642.83s - 3648.54s] Cedar Avenue is being repaved next week and will be closed to traffic. You will still be able to
[3648.54s - 3657.94s] access the Mall via Highway 15 as usual. Questions 74-76 refer to the following introduction.
[3659.24s - 3664.22s] A big welcome to Rita Perez, Western Bookstores featured guest of the summer.
[3664.94s - 3670.30s] Ms. Perez has graciously agreed to give a reading and to participate in a book signing.
[3671.08s - 3677.38s] Her recently published novel, Springtime Smiles, has become an instant bestseller
[3677.40s - 3683.41s] receiving praise from critics both here and abroad. Having been her friend for seven years,
[3683.41s - 3689.18s] I'm very happy to see her career flourish. One last note before we begin,
[3689.72s - 3696.57s] please make sure the sound on your mobile phone is turned off. And now, let's welcome Ms. Perez
[3696.57s - 3703.16s] to the front. Question 77-79 refer to the following excerpt from a meeting.
[3704.44s - 3709.60s] Good morning everyone. I want to start this meeting by discussing the results of some recent
[3709.60s - 3714.64s] product testing. We were asked to design a software program for healthcare professionals
[3715.08s - 3720.38s] that would make medical record keeping more efficient. Nurses said they wanted a faster tool for
[3720.38s - 3726.70s] recording data so they could spend more time with patients. Well, the nurses at Cranburg Hospital
[3726.70s - 3732.98s] used our software for two weeks and during that time, they spent 15 minutes less than usual
[3732.98s - 3739.55s] completing reports each shift. So that's good news. I've summarized the results of our testing in
[3739.55s - 3747.04s] a few handy charts. Let's take a look at them now. Questions 80-82 refer to the following telephone
[3747.18s - 3753.84s] message. Good morning Ms. Zhao. This is Mustafa from Healthful Pharmacy. I'm calling to let you
[3753.84s - 3759.14s] know that your prescription is ready and can be picked up today. One thing to be aware of though,
[3759.50s - 3765.78s] we will be short staffed from four to five due to employee training. Unfortunately, we aren't able
[3765.78s - 3771.01s] to hold this training any other time. Anyway, when you do come in, please remember to bring some
[3771.01s - 3779.87s] kind of photo identification. We require that of all our customers. Thanks. Questions 83-85 refer to
[3779.87s - 3786.96s] the following introduction. Thank you for attending today's seminar. Our guest speaker today is Minah Choi.
[3786.96s - 3794.24s] Minah is the company president of Choi Inc. Her company specializes in financial planning. It offers
[3794.32s - 3800.99s] a wide range of financial services to both small businesses and individuals. So this is a great
[3800.99s - 3806.26s] opportunity to learn from a leader in the industry. We'll be getting started in just a few minutes.
[3807.06s - 3811.22s] As you get settled into your seats, please make sure you've signed in for the session.
[3811.94s - 3816.64s] To do so, you'll need to find your email confirmation on your mobile phone or laptop
[3816.70s - 3822.54s] and click the sign in button there. That way you'll all get credit for attending this seminar.
[3823.52s - 3827.48s] Questions 86-88 refer to the following announcement.
[3828.70s - 3833.94s] Before we end the staff meeting, remember that our branch office on Carson Avenue will be closed
[3834.06s - 3840.02s] for renovations starting Monday. That branch's accounting team will temporarily move to our building
[3840.10s - 3845.84s] until their office renovations are complete. The employees will be working in conference room B.
[3846.54s - 3851.52s] We'll be moving some desks in there for the next few weeks. We've arranged a host a catered
[3851.52s - 3855.80s] lunch for them on Monday. All staff are welcome and encouraged to attend.
[3857.78s - 3861.76s] Questions 89-91 refer to the following broadcast.
[3863.08s - 3868.48s] For all of you tuning into our radio station today, the annual Springfield Music Festival is just
[3868.58s - 3873.93s] around the corner. From June 12th to 14th, the Springfield Park will host a variety of live
[3873.93s - 3879.24s] performances from drumming circles to alternative rock bands, all free and open to the public.
[3879.92s - 3885.78s] And don't forget about WKBC's annual raffle. This year you can enter to win a brand new
[3885.78s - 3890.86s] one-of-a-kind electric guitar. Raffle tickets are only available at our ticket booth.
[3891.60s - 3897.27s] And last year, all the tickets were gone in an hour. Look for us by the water fountain on June 12th.
[3897.27s - 3898.48s] Hope to see you there.
[3899.56s - 3903.30s] Questions 92-94 refer to the following talk.
[3904.52s - 3909.56s] Welcome everyone. We're so glad you're joining our team. With the recent expansion to this
[3909.56s - 3914.87s] building, we now have five additional theaters and can show more movies than ever. And that's
[3914.87s - 3920.15s] of course why we've hired more staff. Well, today I'll show you the ticket booth and how to use
[3920.15s - 3925.08s] the ticket machines. After that, we'll go over some other duties you'll be expected to cover,
[3925.08s - 3930.18s] like working at the snack bar. Now your uniforms haven't arrived yet, so tomorrow,
[3930.42s - 3932.68s] please wear a red shirt to match our logo.
[3934.42s - 3939.62s] Questions 95-97 refer to the following telephone message and invoice.
[3940.90s - 3944.60s] Hello, Ms. Rodriguez. It's Harrison from Harrison's Home Remodeling.
[3945.22s - 3950.40s] I'm calling because the original invoice I sent you yesterday for your kitchen remodel is incorrect.
[3951.12s - 3955.38s] This is good news for you though, because I forgot that the tiles you selected for your
[3955.42s - 3960.31s] kitchen flooring are discounted this month. So later today, I'll send you a new invoice which
[3960.31s - 3965.32s] will include the discount on the tiles. Oh, and my crew and I will be at your house tomorrow
[3965.32s - 3970.62s] morning to install the countertops, then we'll be all done. Call me back if you have any questions.
[3971.76s - 3977.18s] Questions 98-100 refer to the following advertisement and price list.
[3978.36s - 3982.84s] Would you like to add something special to your company's celebration or business function?
[3983.56s - 3988.76s] Then eco events may be just right for you. We offer a large variety of environmentally
[3988.78s - 3994.72s] friendly rental products for any occasion. Our most popular rentals are our tables and shares,
[3995.18s - 4001.68s] all made from sustainable materials. They're beautiful and functional. Our tables come in four
[4001.68s - 4007.46s] sizes allowing you to arrange a gathering any way you'd like. And for a limited time,
[4007.78s - 4013.58s] our most popular table which seats 8 to 12 people can be rented for just $10 per day.
[4014.38s - 4017.66s] To take advantage of this limited offer, just enter the promotion.
